10923,355
75507,382
187550,86
75508,1061
187551,365
75505,390
187552,146
75506,378
187553,374
75503,374
187554,376
75504,383
187555,366
75501,627
187556,1333
75502,375
187557,373
75509,1160
10909,380
10908,348
10907,380
10906,378
10915,368
187549,185
10916,390
75510,1053
10913,342
187547,376
75511,382
10914,392
187548,368
10911,342
10912,214
10910,1213
75516,155
187541,157
75517,414
187542,385
75518,381
75519,401
187540,1147
75512,380
187545,375
75513,136
187546,360
75514,378
187543,387
75515,368
187544,148
187580,369
187582,374
187581,364
10939,369
10942,374
10943,1060
10944,1320
10945,371
10946,388
10947,337
10948,349
10949,366
187576,361
187577,374
187578,888
187579,383
187572,353
187573,385
10940,377
187574,374
10941,355
187575,584
187571,393
187570,389
82290,392
10929,366
10928,364
82299,348
10933,345
10934,345
10931,1339
10932,358
10937,364
10938,1124
10935,370
187569,403
10936,354
82291,393
187567,358
82292,382
187568,376
82293,382
187565,389
82294,378
187566,844
82295,390
187563,377
82296,390
10930,383
187564,362
82297,187
187561,385
82298,186
187562,353
172099,384
172097,369
172098,366
172095,366
172096,393
82287,159
82286,378
82285,227
82284,1007
75549,230
82283,379
75548,961
187511,1141
82282,442
75547,206
187510,374
82281,232
75546,1217
187513,360
82280,384
75545,318
187512,370
75544,374
187515,373
75543,375
187514,379
75542,375
187517,361
75541,1141
187516,369
75540,859
187519,354
187518,369
82289,379
82288,373
82274,385
82273,391
82276,167
82275,392
82270,1084
75557,376
187502,369
75556,383
187501,1166
82272,389
75559,1264
187500,213
82271,390
75558,377
75553,383
187506,376
75552,143
187505,371
75555,224
187504,373
75554,1143
187503,382
82278,378
82277,454
187509,375
75551,382
187508,849
82279,380
75550,378
187507,373
82261,366
75526,172
187533,358
82260,383
75525,385
187532,361
75524,382
187535,806
75523,389
187534,369
82265,676
82264,391
75529,383
82263,541
75528,424
187531,376
82262,379
75527,379
187530,369
82269,185
82268,383
82267,458
10901,986
82266,382
10900,363
75522,1005
10903,343
187537,361
75521,587
10902,357
187536,380
75520,241
10905,368
187539,388
10904,368
187538,397
75535,704
187524,388
75534,908
187523,919
82250,384
75537,371
187522,366
75536,253
187521,366
82252,371
75539,376
187520,371
82251,364
75538,396
82254,389
82253,651
82256,378
82255,388
82258,384
82257,142
187529,401
75531,81
187528,165
82259,377
75530,369
187527,361
75533,391
187526,389
75532,458
187525,370
10894,122
10895,1049
10896,375
10897,395
10890,1115
10891,356
187720,1125
75699,389
10892,359
187721,380
10893,376
187722,388
75697,1157
187723,381
75698,371
187724,1158
75695,412
187725,373
75696,364
187726,377
75693,370
10898,382
187727,371
75694,359
10899,380
187728,325
75691,372
187729,374
75692,380
75690,375
75688,367
187732,364
75689,359
187733,360
187730,145
187731,387
75684,382
187736,272
75685,574
187737,369
75686,362
187734,460
75687,358
187735,940
75680,355
75681,366
75682,834
187738,373
75683,365
187739,335
22403,345
22402,363
22401,369
10870,383
22400,351
10871,374
187700,1134
10872,1179
10873,168
10874,389
10875,127
10876,219
187705,370
10877,367
187706,215
22409,1114
10878,142
187707,368
22408,384
10879,87
187708,367
22407,393
187701,345
22406,356
187702,388
22405,392
187703,485
22404,384
187704,405
187709,366
10881,380
187710,378
10882,378
187711,369
10880,378
10885,366
10886,447
10883,380
10884,329
10889,392
187718,516
187719,1171
10887,1066
187716,359
10888,384
187717,396
187714,374
187715,371
187712,80
187713,390
10859,187
10858,936
10855,371
10854,376
10857,607
10856,426
10851,370
10850,644
10853,1164
10852,390
112909,198
112903,112
112904,410
112901,362
112902,367
112907,271
112908,470
112905,386
112906,308
112900,377
10869,371
10868,374
10867,380
10866,826
10865,378
10864,387
10863,1026
10862,226
10861,383
10860,388
10833,319
10832,389
10835,374
10834,600
10837,352
10836,381
10839,1050
10838,378
10831,86
10830,397
112929,468
112927,386
112928,373
112925,388
112926,382
112923,191
112924,387
10829,1121
112921,374
112922,388
112920,488
10846,430
10845,379
10844,383
10843,380
10849,378
10848,864
10847,1346
10842,1019
10841,365
10840,375
112916,351
112917,624
112918,401
112919,401
112912,382
112913,376
112914,385
112915,377
112910,380
112911,1137
172243,380
172242,345
112940,376
172245,374
172244,1036
112942,423
112941,112
112944,385
172241,367
112943,375
172240,365
112946,249
112945,107
112948,198
112947,85
172247,868
112949,377
172246,362
22460,367
172249,1145
22461,359
172248,342
22463,379
22462,372
22465,342
22464,360
22467,374
22466,374
22469,1052
22468,393
172234,1139
172233,362
172232,378
172231,371
112933,1105
172230,381
112932,374
112931,531
112930,1056
112937,1209
112936,682
112935,386
112934,627
172239,974
172238,352
22450,377
172237,366
112939,374
172236,397
112938,108
172235,380
22454,360
22453,364
22452,377
22451,355
22458,374
22457,361
22456,373
22455,382
22459,118
112964,447
112963,385
112966,402
112965,381
112960,366
172221,385
172220,381
112962,340
172223,353
112961,372
172222,343
22480,382
172225,380
22481,363
172224,385
22482,370
172227,1362
22483,359
172226,378
112968,355
172229,989
112967,388
172228,377
112969,384
22489,362
22488,363
22485,380
22484,394
22487,996
22486,372
112955,231
112954,370
112953,196
112952,1020
112951,280
172212,441
112950,952
172211,377
172210,372
22471,358
172216,381
22472,1026
172215,371
172214,372
22470,369
172213,389
112959,507
112958,515
172219,381
112957,1089
172218,376
112956,888
172217,452
22479,359
22478,371
22477,376
22476,344
22475,367
22474,370
22473,408
82400,369
82401,367
82404,395
82405,346
82402,1113
82403,1091
112989,387
172206,375
172207,368
172208,386
172209,882
172202,442
172203,374
172204,374
172205,379
112981,1364
112982,439
112983,383
172200,394
112984,383
172201,371
112985,491
112986,281
112987,453
112988,184
22426,366
22427,365
22428,391
22429,367
112991,393
112990,1095
22420,400
22421,340
22422,366
22423,389
22424,358
22425,370
112978,433
112979,440
112972,369
112973,381
112970,356
112971,1054
112976,379
112977,382
112974,387
112975,414
22417,396
22418,983
22415,404
22416,360
112980,434
22419,1155
22410,375
22413,390
22414,350
22411,352
22412,362
22448,1090
22449,386
22444,369
22445,355
22446,373
22447,381
22440,346
22441,1107
22442,341
22443,377
112998,315
112999,188
112996,380
112997,390
112994,383
112995,222
112992,336
112993,408
22439,387
22437,393
22438,367
22435,384
22436,360
22433,1003
22434,360
22431,380
22432,360
22430,1150
82340,393
82341,185
82342,391
82343,388
35,213
82344,400
36,594
82345,384
33,1143
82346,379
34,401
82347,386
39,382
82348,383
82349,380
37,393
38,387
172195,386
172194,407
172197,357
172196,381
43,384
172199,930
42,921
172198,383
41,374
40,176
82330,453
82331,915
82334,382
22,265
82335,1114
23,1059
82332,1192
24,1118
82333,194
25,634
82338,379
26,391
82339,23
27,200
82336,80
28,1278
82337,381
29,392
82329,382
30,1145
32,395
31,392
82361,141
82362,1027
82363,432
82364,380
19,1147
82360,385
82369,355
17,373
18,215
172180,372
15,194
172181,1161
16,396
172182,376
82365,382
13,247
82366,380
14,133
82367,358
11,377
82368,225
12,214
21,896
172177,409
20,179
172176,351
172179,368
172178,371
172173,261
172172,370
172175,373
172174,379
82352,375
82353,379
82350,387
82351,385
172192,369
172193,359
82358,140
172190,379
82359,229
172191,387
82356,307
82357,892
82354,382
82355,1044
249906,362
249907,370
172189,147
249908,427
10,379
172188,386
249909,202
172187,386
172186,379
172185,366
172184,378
172183,1084
249900,369
249901,912
249902,804
249903,377
249904,363
249905,379
82300,382
79,788
82302,413
78,456
82301,379
77,214
82304,385
82303,274
82306,696
172160,380
82305,389
22378,349
22379,356
22374,373
22375,340
22376,351
22377,347
249916,377
22371,345
172158,379
249915,374
22370,363
172159,371
249914,360
22373,372
249913,600
22372,379
249912,395
249911,368
249910,142
82,364
172150,1194
83,473
172151,508
80,675
172152,380
81,558
172153,450
86,687
172154,373
249919,352
87,1077
172155,884
249918,371
84,394
172156,382
249917,370
85,824
172157,443
67,380
66,1355
69,212
68,699
172171,374
172170,372
22389,359
249930,299
22387,359
22388,377
22385,341
22386,372
249925,319
22384,1098
249924,373
22383,372
249927,1133
22382,389
172169,877
249926,574
22381,1109
249921,370
22380,351
249920,465
249923,561
249922,204
172163,360
70,372
172164,367
71,368
172161,365
72,902
172162,404
249929,368
73,946
172167,377
249928,372
74,218
172168,235
75,379
172165,452
76,217
172166,839
82326,375
82325,391
82328,190
82327,456
59,374
82322,380
58,383
82321,377
57,420
82324,224
56,377
82323,1064
55,573
22396,363
22397,430
82320,1080
22398,313
22399,345
249940,374
249941,362
249934,362
249933,370
249932,922
22391,359
249931,367
22390,347
249938,381
22393,1108
172136,361
249937,171
22392,371
172137,575
249936,845
22395,377
172138,374
249935,381
22394,392
172139,387
64,143
172132,381
65,212
172133,361
62,1207
172134,379
249939,914
63,384
172135,368
82318,1166
60,430
82319,378
61,382
172130,247
172131,368
82317,473
49,1116
82316,385
48,686
82315,384
82314,1078
82313,374
45,375
82312,473
44,350
82311,379
47,374
82310,381
46,377
249950,385
249951,366
249952,382
249943,535
249942,365
249945,371
249944,362
249947,373
172149,386
249946,376
249949,381
172147,473
249948,391
172148,378
51,869
172145,395
52,383
172146,380
53,224
172143,413
54,193
172144,175
82309,516
172141,805
172142,412
82307,390
82308,90
50,384
172140,481
10819,864
10818,246
249957,380
249958,415
249959,359
249953,352
249954,350
249955,374
249956,1156
249961,433
75602,354
187697,368
249960,191
75603,364
187698,385
249963,358
75600,367
187699,378
249962,389
75601,374
75606,372
187693,366
75607,822
187694,143
75604,364
187695,1356
75605,137
10820,176
187696,365
10821,896
10822,389
10823,378
10824,375
10825,672
10826,275
10827,387
10828,382
10809,1222
10808,132
10807,152
75609,403
187692,378
75608,373
187691,373
249968,366
187690,351
249969,344
249966,356
249967,184
249964,1019
249965,382
249974,370
75611,326
187688,366
249973,371
75612,375
187689,888
249972,366
75613,387
187686,375
249971,377
75614,363
187687,365
249970,378
75615,367
187684,371
75616,370
187685,373
75617,352
187682,374
75618,365
187683,367
10812,379
10813,378
10810,388
10811,456
10816,266
10817,376
10814,100
75610,363
10815,844
249975,365
249976,387
249977,817
249978,369
249979,484
187681,365
75619,378
187680,1346
75628,361
187671,364
75629,382
187672,367
249981,367
75626,368
187673,377
249980,365
75627,366
187674,359
249983,523
75624,386
187675,381
249982,356
75625,341
187676,372
249985,448
75622,369
187677,381
249984,367
75623,386
187678,371
75620,370
10803,365
187679,375
75621,142
10804,381
10805,224
10806,381
99,393
10800,380
10801,196
10802,1161
98,582
97,224
96,362
95,863
94,941
93,391
92,377
91,665
249988,366
90,378
249989,359
249986,383
249987,376
187670,386
249992,387
75637,376
187662,367
249991,186
75638,373
187663,378
249990,369
75639,367
187660,375
187661,385
249996,378
75633,412
187666,366
249995,364
75634,365
187667,367
249994,375
75635,1128
187664,376
249993,1165
75636,835
187665,354
75630,360
75631,147
187668,376
75632,905
187669,353
88,373
89,228
249998,365
249997,371
249999,400
82389,381
82388,355
82387,867
75643,365
187658,362
75642,384
187657,370
75641,1127
75640,809
187659,377
82382,357
75647,379
187654,374
82381,1081
75646,369
187653,377
82380,373
75645,396
187656,1344
75644,368
187655,361
82386,1133
187650,377
82385,386
82384,388
75649,374
187652,368
82383,390
75648,542
187651,370
82377,368
82376,398
82379,356
75650,377
82378,331
75652,375
187649,377
75651,386
187648,381
75654,379
187647,365
75653,376
187646,363
75656,382
187645,377
75655,363
187644,504
82371,370
75658,389
187643,356
82370,398
75657,361
187642,373
82373,228
187641,395
82372,270
75659,366
187640,386
82375,382
82374,382
75665,922
187636,381
75664,441
187635,374
75663,1105
187638,393
75662,381
187637,369
75661,368
75660,369
187639,376
187630,1026
75669,88
187632,381
75668,393
187631,150
75667,385
187634,374
75666,516
187633,409
75674,370
187627,371
75673,379
187626,368
75676,509
187625,384
75675,836
187624,385
82399,1079
75670,372
82398,254
75672,370
187629,863
75671,370
187628,353
82395,106
82394,371
82397,383
82396,356
82391,358
75678,148
187623,394
82390,393
75677,373
187622,378
82393,1116
187621,369
82392,356
75679,359
187620,388
10708,375
10709,371
10710,354
10712,359
10711,420
10714,403
10713,367
10716,383
10715,373
10718,839
10717,372
10719,848
10721,342
10720,382
10725,793
10724,1070
10723,404
10722,380
10729,371
10728,367
10727,593
10726,407
10730,376
10732,393
10731,364
10738,385
10737,359
10739,437
10734,405
10733,377
10736,360
10735,368
10743,372
10742,370
10741,361
10740,368
10749,434
10748,858
10747,1079
10746,138
10745,382
10744,373
10755,440
10756,372
10757,138
10758,375
10759,626
10750,382
10751,595
10752,421
10753,388
10754,618
10768,219
10769,380
10766,628
10767,598
10760,380
10761,385
10764,381
10765,883
10762,1254
10763,396
10777,373
10778,382
10779,394
10773,380
10774,385
10775,346
10776,134
10770,619
10771,383
10772,378
249799,380
10788,371
10789,388
10786,376
10787,365
10784,380
10785,919
10782,376
10783,388
10780,602
10781,377
22323,369
10794,700
22324,347
10793,863
22325,268
10792,378
22326,373
10791,382
10798,1041
22320,336
10797,234
22321,1181
10796,248
22322,343
10795,370
112650,359
10799,623
22327,348
22328,355
22329,397
112644,381
112645,380
112646,371
112647,368
112640,400
112641,378
112642,600
112643,387
112648,404
10790,396
112649,1150
22314,350
22315,1159
22312,351
22313,362
22310,361
22311,1043
22318,345
22319,383
22316,368
22317,1132
112635,371
112636,369
112633,400
112634,379
112631,366
112632,865
112630,377
112639,398
112637,388
112638,369
22300,366
22301,339
22302,349
22303,994
22304,582
22305,346
22306,358
22307,944
22308,359
22309,373
112620,380
112621,373
112622,371
112623,375
112624,1011
112625,357
112626,370
112627,371
112628,395
112629,374
263003,86
263004,396
263005,375
263006,377
263000,377
263001,1160
263002,399
263007,384
263008,376
263009,376
112610,953
112613,1094
112614,367
112611,366
112612,382
112617,1091
112618,1117
112615,376
112616,375
112619,375
263019,365
82510,375
263018,375
82511,376
82512,393
82513,352
82514,364
82515,392
263013,373
22368,347
263012,366
22367,365
263011,370
263010,397
22369,414
263017,368
22364,357
263016,372
22363,396
263015,450
22366,396
263014,215
22365,345
112609,385
22360,347
112608,906
22361,381
22362,361
112605,392
263020,369
112604,368
112607,376
112606,1171
82506,386
112601,373
82505,375
112600,377
82508,363
112603,376
82507,363
112602,361
82509,348
82521,359
263029,155
82522,370
82520,358
82525,372
82526,1324
82523,357
82524,366
263022,357
22359,342
263021,357
22358,384
263024,370
22357,207
263023,366
22356,358
263026,375
22355,345
263025,366
22354,365
263028,374
22353,370
263027,1068
22352,342
22350,361
22351,376
263030,389
263031,375
82519,369
82518,1002
82517,362
82516,363
22349,400
263039,1008
22342,432
263038,377
22341,386
263037,374
22344,374
263036,1022
22343,353
263035,382
22346,346
263034,461
22345,1026
263033,215
22348,1139
263032,383
22347,375
263041,400
263042,393
263040,371
22340,345
82503,371
82504,355
82501,371
22339,369
82502,407
22338,333
82500,385
263048,366
22333,1009
263047,372
22332,374
22331,341
263049,376
22330,388
263044,828
22337,348
263043,89
22336,397
263046,375
22335,345
263045,1077
22334,328
263050,370
263051,151
263052,371
263053,370
249819,377
249818,330
82439,381
263075,394
249813,385
263074,395
249812,397
263073,369
249811,379
22270,396
263072,375
249810,391
263071,91
249817,380
22272,430
187361,1141
263070,377
249816,224
22271,343
187362,374
249815,398
22274,336
249814,942
22273,370
187360,373
75704,363
22275,1085
187355,375
75703,376
22276,351
187354,143
263069,366
82441,288
75706,387
22277,273
187353,375
82440,405
75705,388
22278,389
187352,598
263067,377
75700,373
22279,403
187359,374
263068,377
249820,368
187358,331
263065,374
75702,374
187357,375
263066,372
75701,380
187356,154
82447,367
82446,355
82449,407
82448,355
82443,382
82442,373
82445,222
82444,371
249829,349
82428,351
82429,336
263062,145
249822,360
22281,357
263061,89
249821,381
22280,344
263064,371
249824,370
263063,355
249823,350
249826,855
75709,460
22285,345
249825,370
22284,365
263060,369
249828,409
75707,380
22283,366
187350,369
249827,396
75708,693
22282,347
187351,370
263058,372
82430,360
75717,379
22288,379
187342,372
263059,389
75716,926
22289,344
187341,368
75715,367
22286,376
187344,368
75714,641
22287,364
187343,371
263054,388
75713,266
187346,377
263055,402
75712,899
187345,586
263056,374
249830,385
75711,408
187348,369
263057,372
249831,371
75710,365
187347,362
82438,350
82437,370
187349,362
82436,379
82435,571
82434,385
82433,1114
82432,363
82431,380
82417,380
112699,373
82418,345
82419,359
112695,365
112696,383
112697,388
112698,1113
263093,370
22250,361
187383,448
263092,377
187384,377
263091,364
22252,367
187381,367
263090,374
22251,366
187382,368
263097,377
263096,274
187380,368
263095,381
263094,1053
263089,275
22257,357
22258,364
263087,373
22259,350
187379,352
263088,362
187378,360
22253,387
187377,379
22254,365
187376,372
22255,402
187375,366
22256,1129
187374,373
82421,385
82420,402
82423,398
82422,1054
82425,364
82424,377
82427,374
82426,360
82408,358
82409,380
82406,360
82407,384
249808,372
249807,378
249809,383
263080,372
249804,227
22263,355
187370,363
249803,1098
22262,1130
187371,363
263082,1142
249806,232
22261,373
187372,365
263081,886
249805,382
22260,342
187373,1099
263084,1166
249800,917
263083,375
263086,373
249802,372
263085,378
249801,385
263076,367
187368,380
263077,358
187367,370
263078,406
22268,389
263079,377
22269,345
187369,559
22266,345
187364,374
22267,374
187363,269
22264,359
187366,374
22265,383
187365,1275
82412,362
82411,379
82410,338
82416,377
82415,370
82414,367
82413,402
112674,398
112673,372
112676,366
112675,388
112678,366
112677,384
112679,362
82486,332
112680,352
82487,1123
112681,362
82488,394
112682,396
82489,389
112683,1014
82482,379
187398,1121
82483,378
187399,367
82484,286
187396,138
82485,364
187397,368
82480,393
82481,370
187391,371
187390,374
187393,391
187392,369
187395,379
187394,360
112687,377
112686,375
112685,373
112684,377
112689,849
112688,353
112690,516
82479,350
82477,412
112693,377
82478,365
112694,362
82475,370
112691,382
82476,365
112692,373
82473,376
187385,372
82474,363
187386,379
82471,376
187387,162
82472,345
187388,364
263099,372
187389,366
263098,373
82470,394
22293,367
22294,349
22295,350
22296,354
22290,1092
112659,384
22291,339
22292,354
112656,332
112655,369
112658,381
112657,372
112652,423
112651,385
112654,348
112653,403
82464,1054
82465,369
82466,363
112660,377
82467,376
112661,345
82468,204
82469,365
82460,354
22298,395
82461,1116
22297,994
82462,377
82463,362
22299,384
112669,362
112668,368
112667,1030
112666,369
112665,1095
112664,405
112663,396
112662,1093
82455,1062
112671,369
82456,338
112672,371
82453,378
82454,355
112670,357
82459,404
82457,427
82458,284
82451,359
82452,380
82450,376
75789,1052
75788,376
75787,383
75786,1127
75785,377
75784,182
75783,1053
75782,378
75781,391
75780,91
249899,388
249898,510
75799,381
75798,380
75795,380
75794,195
75797,971
75796,358
75791,383
75790,383
75793,370
75792,395
249883,879
75768,825
249884,209
75767,373
249885,994
75766,390
249886,383
75765,202
249880,368
249881,359
249882,383
75769,1152
75760,229
75764,374
75763,188
75762,383
75761,799
249877,372
249876,208
249879,363
249878,373
249896,401
82490,374
75777,205
249897,362
75776,384
249894,867
82492,363
75779,393
249895,366
82491,365
75778,380
249892,355
82494,1108
249893,366
82493,1054
249890,369
82496,397
249891,804
82495,344
82498,375
82497,363
75771,378
82499,213
75770,372
75773,960
75772,389
75775,402
75774,394
249889,377
249888,366
249887,398
75741,391
187316,143
75742,885
187317,376
187318,382
75740,380
187319,368
75749,380
249860,879
75747,604
187310,414
75748,828
187311,365
249862,391
75745,378
187312,375
249861,363
75746,374
187313,371
249864,380
75743,384
187314,558
249863,821
75744,1118
187315,376
249854,369
249855,374
249856,435
249857,392
249858,514
249859,370
75750,383
187307,364
75751,387
187308,379
75752,374
187305,361
75753,376
187306,386
187309,396
249871,393
75758,855
249870,387
75759,370
187300,384
249875,393
75754,384
187303,360
249874,367
75755,84
187304,361
249873,369
75756,378
187301,393
249872,394
75757,1045
187302,392
249867,1065
249868,380
249865,399
249866,398
249869,382
10700,392
10701,353
10702,376
10703,366
10704,358
187338,145
75720,388
10705,400
187339,144
10706,360
10707,396
249840,870
75723,433
187334,420
75724,1092
187335,211
249842,375
75721,216
187336,279
249841,382
75722,1046
187337,202
75727,379
187330,411
75728,376
187331,378
75725,498
187332,365
75726,385
187333,399
249836,373
249837,872
249838,387
75719,382
187340,385
249839,937
75718,384
249832,806
249833,382
249834,378
249835,375
187329,370
75730,301
187327,377
75731,384
187328,394
249853,372
75732,383
187325,360
249852,407
75733,385
187326,363
249851,1110
75734,378
187323,375
249850,890
75735,438
187324,397
75736,345
187321,342
75737,1121
187322,363
75738,848
75739,393
187320,370
249849,376
75729,390
249847,430
249848,383
249845,380
249846,949
249843,364
249844,367
10609,372
10617,211
10616,352
10619,1130
10618,1162
10613,378
10612,182
10615,359
10614,392
10611,381
10610,927
10629,274
10628,1097
10627,386
10626,388
10625,375
10624,371
10623,428
10622,164
10621,382
10620,951
10604,409
10603,270
10602,381
10601,1068
10608,369
10607,383
10606,377
10605,1331
10600,374
249689,379
249693,369
10652,355
249692,382
10653,212
249695,361
10654,1015
249694,316
10655,356
249697,352
249696,376
249699,371
10650,389
249698,367
10651,380
10656,371
10657,393
249691,368
10658,364
249690,342
10659,354
249678,345
249679,194
249684,433
10665,381
249683,250
10666,376
249682,841
10663,373
249681,217
10664,1344
249688,503
10661,375
249687,367
10662,201
249686,446
249685,413
10660,377
249680,351
10669,379
10667,380
10668,364
10630,369
10631,388
10632,417
10633,378
10634,139
10635,697
10636,389
10637,188
10638,381
10639,381
10640,360
10643,382
10644,370
10641,374
10642,363
10647,349
10648,384
10645,361
10646,394
10649,395
10699,411
10698,396
10697,372
10696,343
10695,372
10694,391
10693,369
10692,371
10690,375
112747,392
10691,368
112748,394
112749,384
112740,387
112741,361
112742,1092
112743,385
112744,375
112745,379
112746,375
112738,357
112739,360
112736,365
112737,367
112730,362
112731,398
112734,363
112735,410
112732,360
112733,414
10679,363
112771,383
10678,201
112770,373
22206,386
22207,380
22208,866
22209,378
22202,382
10673,358
22203,366
10672,379
22204,667
10671,370
22205,381
10670,367
10677,375
10676,368
22200,379
10675,366
22201,1083
10674,376
112769,387
112765,1065
112766,384
112767,392
112768,382
112761,363
112762,356
112763,358
112764,384
112760,228
10689,1034
82603,1279
82602,389
82601,1027
82600,406
10682,351
10681,371
10684,342
10683,384
10686,369
10685,352
10688,372
10687,376
112758,1031
10680,382
112759,362
112756,362
112757,364
112754,373
112755,1100
112752,391
112753,1048
112750,376
112751,1121
22221,356
22220,791
22223,137
22222,1337
22225,381
22224,383
22227,1362
22226,384
82611,378
22229,435
82612,386
22228,78
82613,381
82614,382
82610,1351
82609,381
172001,145
82608,389
172000,361
172003,362
172002,363
82605,243
112700,383
82604,153
82607,366
112702,1198
82606,470
112701,364
112704,357
172009,423
112703,364
172008,360
112706,363
112705,356
112708,379
172005,382
112707,332
172004,371
